dep,dur,mem,jour,temp,prec,pointe
6/5/2021 16:26,421,1,samedi,22.4,14.2,2
7/3/2021 9:17,756,1,samedi,16.5,0,1
7/3/2021 7:38,799,1,samedi,16.5,0,1
7/10/2021 9:40,261,1,samedi,19,0,1
7/3/2021 8:37,811,1,samedi,16.5,0,1
7/3/2021 9:21,272,1,samedi,16.5,0,1
7/10/2021 10:50,492,1,samedi,19,0,3
7/10/2021 14:46,1408,1,samedi,19,0,3
7/31/2021 14:42,4676,1,samedi,17.9,0,3
7/31/2021 13:02,587,1,samedi,17.9,0,3
7/24/2021 19:21,218,1,samedi,21.9,0.6,3
7/3/2021 16:54,691,1,samedi,16.5,0,2
7/24/2021 15:36,2281,1,samedi,21.9,0.6,2
7/3/2021 16:32,232,1,samedi,16.5,0,2
7/24/2021 17:58,521,1,samedi,21.9,0.6,2
7/24/2021 15:56,786,1,samedi,21.9,0.6,2
8/7/2021 6:21,670,1,samedi,23.6,0.8,1
8/7/2021 8:45,1374,1,samedi,23.6,0.8,1
8/14/2021 9:12,1349,1,samedi,20.9,0.2,1
8/21/2021 9:36,302,1,samedi,27.5,0,1
8/7/2021 6:54,315,1,samedi,23.6,0.8,1
8/28/2021 12:10,219,1,samedi,18.9,0,3
8/14/2021 12:02,1350,1,samedi,20.9,0.2,3
8/14/2021 0:42,956,1,samedi,20.9,0.2,3
8/28/2021 0:11,345,1,samedi,18.9,0,3
8/21/2021 22:34,877,1,samedi,27.5,0,3
8/21/2021 15:08,384,1,samedi,27.5,0,2
8/7/2021 16:33,195,1,samedi,23.6,0.8,2
8/28/2021 15:48,284,1,samedi,18.9,0,2
8/14/2021 17:00,1121,1,samedi,20.9,0.2,2
8/14/2021 15:05,284,1,samedi,20.9,0.2,2
9/11/2021 7:50,1267,1,samedi,18.4,0,1
9/25/2021 9:09,339,1,samedi,16.7,0,1
9/4/2021 9:33,894,1,samedi,19,0,1
9/25/2021 9:38,849,1,samedi,16.7,0,1
9/4/2021 9:50,374,1,samedi,19,0,1
9/11/2021 12:26,689,1,samedi,18.4,0,3
9/18/2021 19:19,386,1,samedi,18.7,0,3
9/4/2021 11:43,773,1,samedi,19,0,3
9/18/2021 13:50,857,1,samedi,18.7,0,3
9/4/2021 11:45,852,1,samedi,19,0,3
9/18/2021 15:10,1386,1,samedi,18.7,0,2
9/18/2021 15:36,235,1,samedi,18.7,0,2
9/4/2021 15:20,470,1,samedi,19,0,2
9/18/2021 18:49,290,1,samedi,18.7,0,2
9/18/2021 17:54,680,1,samedi,18.7,0,2
10/30/2021 8:18,930,1,samedi,8.2,11.6,1
10/16/2021 7:11,237,1,samedi,15.8,18.7,1
10/16/2021 7:51,224,1,samedi,15.8,18.7,1
10/23/2021 8:37,424,1,samedi,4.9,0,1
10/2/2021 9:13,1037,1,samedi,11.9,11.4,1
10/9/2021 21:12,635,1,samedi,16,0,3
10/16/2021 13:48,110,1,samedi,15.8,18.7,3
10/23/2021 12:28,88,1,samedi,4.9,0,3
10/23/2021 20:58,1047,1,samedi,4.9,0,3
10/2/2021 22:04,156,1,samedi,11.9,11.4,3
10/16/2021 18:34,129,1,samedi,15.8,18.7,2
10/16/2021 17:31,260,1,samedi,15.8,18.7,2
10/23/2021 18:26,229,1,samedi,4.9,0,2
10/16/2021 16:12,292,1,samedi,15.8,18.7,2
10/30/2021 16:06,246,1,samedi,8.2,11.6,2
5/16/2021 9:07,1804,1,dimanche,15.8,0.3,1
5/30/2021 7:40,2344,1,dimanche,13.6,0.9,1
5/30/2021 8:25,1273,1,dimanche,13.6,0.9,1
5/9/2021 9:11,312,1,dimanche,11.4,0,1
5/16/2021 7:31,1209,1,dimanche,15.8,0.3,1
5/16/2021 12:27,633,1,dimanche,15.8,0.3,3
5/9/2021 13:45,2267,1,dimanche,11.4,0,3
5/2/2021 14:42,3218,1,dimanche,10,0,3
5/9/2021 12:16,1194,1,dimanche,11.4,0,3
5/23/2021 11:58,565,1,dimanche,15.8,0.5,3
5/16/2021 18:44,802,1,dimanche,15.8,0.3,2
5/2/2021 15:31,749,1,dimanche,10,0,2
5/23/2021 15:05,420,1,dimanche,15.8,0.5,2
5/9/2021 17:01,883,1,dimanche,11.4,0,2
5/23/2021 15:49,1588,1,dimanche,15.8,0.5,2
6/20/2021 9:19,472,1,dimanche,21.8,0,1
6/27/2021 9:35,86,1,dimanche,26.9,0,1
6/20/2021 8:14,6888,1,dimanche,21.8,0,1
6/13/2021 8:35,1687,1,dimanche,21.6,2.8,1
6/13/2021 9:36,292,1,dimanche,21.6,2.8,1
6/20/2021 12:41,2569,1,dimanche,21.8,0,3
6/6/2021 19:53,1390,1,dimanche,24.5,0,3
6/6/2021 21:18,77,1,dimanche,24.5,0,3
6/6/2021 11:58,442,1,dimanche,24.5,0,3
6/27/2021 20:52,1871,1,dimanche,26.9,0,3
6/6/2021 16:14,127,1,dimanche,24.5,0,2
6/6/2021 16:31,1697,1,dimanche,24.5,0,2
6/13/2021 17:17,840,1,dimanche,21.6,2.8,2
6/13/2021 17:24,1042,1,dimanche,21.6,2.8,2
6/27/2021 18:11,1075,1,dimanche,26.9,0,2
7/11/2021 7:44,1751,1,dimanche,21,0,1
7/25/2021 9:03,300,1,dimanche,22.8,13.9,1
7/4/2021 9:52,1635,1,dimanche,18.4,0,1
7/4/2021 9:58,297,1,dimanche,18.4,0,1
7/25/2021 8:26,250,1,dimanche,22.8,13.9,1
7/11/2021 23:36,392,1,dimanche,21,0,3
7/11/2021 13:58,666,1,dimanche,21,0,3
7/18/2021 14:22,482,1,dimanche,21.8,0,3
7/25/2021 12:05,365,1,dimanche,22.8,13.9,3
7/25/2021 14:40,1484,1,dimanche,22.8,13.9,3
7/25/2021 17:44,1852,1,dimanche,22.8,13.9,2
7/4/2021 16:27,529,1,dimanche,18.4,0,2
7/18/2021 17:08,409,1,dimanche,21.8,0,2
7/4/2021 15:21,344,1,dimanche,18.4,0,2
7/4/2021 17:27,444,1,dimanche,18.4,0,2
8/8/2021 9:05,244,1,dimanche,24,0,1
8/8/2021 7:33,692,1,dimanche,24,0,1
8/29/2021 8:09,255,1,dimanche,19.3,6.5,1
8/1/2021 7:42,567,1,dimanche,16.9,0,1
8/8/2021 7:50,1281,1,dimanche,24,0,1
8/15/2021 1:01,399,1,dimanche,18.2,0,3
8/1/2021 19:26,483,1,dimanche,16.9,0,3
8/15/2021 13:14,728,1,dimanche,18.2,0,3
8/15/2021 19:59,323,1,dimanche,18.2,0,3
8/8/2021 21:15,705,1,dimanche,24,0,3
8/29/2021 16:28,1695,1,dimanche,19.3,6.5,2
8/8/2021 17:35,426,1,dimanche,24,0,2
8/29/2021 16:51,205,1,dimanche,19.3,6.5,2
8/22/2021 17:09,390,1,dimanche,28.2,0,2
8/1/2021 15:10,746,1,dimanche,16.9,0,2
9/19/2021 9:54,1470,1,dimanche,15.4,0,1
9/19/2021 7:12,482,1,dimanche,15.4,0,1
9/12/2021 9:46,336,1,dimanche,19.1,0,1
9/5/2021 8:58,1175,1,dimanche,19.5,13.6,1
9/19/2021 7:07,448,1,dimanche,15.4,0,1
9/26/2021 10:40,643,1,dimanche,16.7,0,3
9/12/2021 19:26,541,1,dimanche,19.1,0,3
9/19/2021 1:11,1097,1,dimanche,15.4,0,3
9/19/2021 10:46,553,1,dimanche,15.4,0,3
9/26/2021 13:55,1280,1,dimanche,16.7,0,3
9/26/2021 16:56,375,1,dimanche,16.7,0,2
9/19/2021 15:37,338,1,dimanche,15.4,0,2
9/26/2021 15:35,1107,1,dimanche,16.7,0,2
9/12/2021 15:18,623,1,dimanche,19.1,0,2
9/12/2021 16:47,526,1,dimanche,19.1,0,2
10/24/2021 8:57,1315,1,dimanche,7.3,0,1
10/3/2021 8:08,879,1,dimanche,13,0.7,1
10/10/2021 6:58,68,1,dimanche,16.2,0,1
10/24/2021 9:30,899,1,dimanche,7.3,0,1
10/31/2021 6:16,370,1,dimanche,9.6,37,1
10/10/2021 12:25,1941,1,dimanche,16.2,0,3
10/17/2021 11:44,1156,1,dimanche,11.1,0.2,3
10/10/2021 0:50,227,1,dimanche,16.2,0,3
10/17/2021 13:44,670,1,dimanche,11.1,0.2,3
10/31/2021 5:03,684,1,dimanche,9.6,37,3
10/3/2021 17:16,828,1,dimanche,13,0.7,2
10/10/2021 18:12,512,1,dimanche,16.2,0,2
10/10/2021 18:14,548,1,dimanche,16.2,0,2
10/17/2021 17:58,484,1,dimanche,11.1,0.2,2
10/17/2021 15:50,1635,1,dimanche,11.1,0.2,2
5/27/2021 6:11,379,1,jeudi,11.5,0,1
5/20/2021 6:40,208,1,jeudi,23.4,0,1
5/13/2021 7:47,1124,1,jeudi,13.4,0,1
5/20/2021 8:40,167,1,jeudi,23.4,0,1
5/20/2021 9:07,314,1,jeudi,23.4,0,1
5/20/2021 14:41,393,1,jeudi,23.4,0,3
5/13/2021 19:22,1177,1,jeudi,13.4,0,3
5/20/2021 19:43,799,1,jeudi,23.4,0,3
5/27/2021 21:35,1192,1,jeudi,11.5,0,3
5/27/2021 19:03,1092,1,jeudi,11.5,0,3
5/20/2021 17:33,2418,1,jeudi,23.4,0,2
5/27/2021 18:37,1054,1,jeudi,11.5,0,2
5/27/2021 17:35,775,1,jeudi,11.5,0,2
5/20/2021 16:46,231,1,jeudi,23.4,0,2
5/13/2021 16:27,1229,1,jeudi,13.4,0,2
6/3/2021 8:13,391,1,jeudi,17.5,6.3,1
6/10/2021 9:02,661,1,jeudi,18.5,0,1
6/10/2021 9:06,269,1,jeudi,18.5,0,1
6/10/2021 8:29,884,1,jeudi,18.5,0,1
6/10/2021 8:00,756,1,jeudi,18.5,0,1
6/3/2021 12:51,1558,1,jeudi,17.5,6.3,3
6/10/2021 11:37,1904,1,jeudi,18.5,0,3
6/24/2021 0:03,350,1,jeudi,20.4,0,3
6/10/2021 20:38,905,1,jeudi,18.5,0,3
6/10/2021 19:27,787,1,jeudi,18.5,0,3
6/10/2021 18:29,699,1,jeudi,18.5,0,2
6/10/2021 15:15,401,1,jeudi,18.5,0,2
6/10/2021 17:50,1888,1,jeudi,18.5,0,2
6/24/2021 16:56,472,1,jeudi,20.4,0,2
6/10/2021 17:10,892,1,jeudi,18.5,0,2
7/15/2021 8:44,1237,1,jeudi,25.3,3.2,1
7/22/2021 8:46,1415,1,jeudi,19.6,0,1
7/22/2021 6:41,205,1,jeudi,19.6,0,1
7/1/2021 7:29,1388,1,jeudi,20.6,0,1
7/29/2021 9:25,328,1,jeudi,17.7,0.7,1
7/1/2021 19:11,547,1,jeudi,20.6,0,3
7/15/2021 13:10,564,1,jeudi,25.3,3.2,3
7/22/2021 11:09,174,1,jeudi,19.6,0,3
7/15/2021 21:34,796,1,jeudi,25.3,3.2,3
7/15/2021 5:39,441,1,jeudi,25.3,3.2,3
7/15/2021 17:21,532,1,jeudi,25.3,3.2,2
7/8/2021 17:13,595,1,jeudi,17.2,16.1,2
7/29/2021 17:58,6328,1,jeudi,17.7,0.7,2
7/15/2021 17:41,521,1,jeudi,25.3,3.2,2
7/29/2021 17:30,377,1,jeudi,17.7,0.7,2
8/12/2021 7:55,748,1,jeudi,26.9,0,1
8/12/2021 8:22,962,1,jeudi,26.9,0,1
8/19/2021 8:54,67,1,jeudi,23.7,0.5,1
8/12/2021 9:32,482,1,jeudi,26.9,0,1
8/26/2021 7:22,90,1,jeudi,27.6,0,1
8/5/2021 19:01,1543,1,jeudi,22.1,0,3
8/12/2021 20:27,331,1,jeudi,26.9,0,3
8/19/2021 21:36,588,1,jeudi,23.7,0.5,3
8/5/2021 22:28,545,1,jeudi,22.1,0,3
8/5/2021 21:17,960,1,jeudi,22.1,0,3
8/12/2021 17:35,181,1,jeudi,26.9,0,2
8/26/2021 18:30,681,1,jeudi,27.6,0,2
8/26/2021 17:42,1092,1,jeudi,27.6,0,2
8/12/2021 16:35,1323,1,jeudi,26.9,0,2
8/12/2021 17:15,553,1,jeudi,26.9,0,2
9/30/2021 8:42,551,1,jeudi,11.3,0,1
9/9/2021 7:45,1173,1,jeudi,19.5,1.6,1
9/16/2021 8:02,433,1,jeudi,16.9,0.2,1
9/23/2021 9:43,647,1,jeudi,24.7,6.3,1
9/30/2021 8:29,134,1,jeudi,11.3,0,1
9/16/2021 13:33,916,1,jeudi,16.9,0.2,3
9/2/2021 20:57,162,1,jeudi,15.6,0,3
9/2/2021 0:58,240,1,jeudi,15.6,0,3
9/16/2021 14:30,465,1,jeudi,16.9,0.2,3
9/23/2021 13:28,64,1,jeudi,24.7,6.3,3
9/30/2021 15:50,103,1,jeudi,11.3,0,2
9/16/2021 17:21,865,1,jeudi,16.9,0.2,2
9/30/2021 16:52,761,1,jeudi,11.3,0,2
9/23/2021 18:23,437,1,jeudi,24.7,6.3,2
9/2/2021 16:24,4065,1,jeudi,15.6,0,2
10/21/2021 7:51,477,1,jeudi,11.7,5.8,1
10/21/2021 7:38,983,1,jeudi,11.7,5.8,1
10/28/2021 9:49,823,1,jeudi,7.9,0,1
10/14/2021 9:09,552,1,jeudi,18.3,0,1
10/28/2021 7:24,524,1,jeudi,7.9,0,1
10/21/2021 10:16,386,1,jeudi,11.7,5.8,3
10/21/2021 13:32,1234,1,jeudi,11.7,5.8,3
10/7/2021 12:20,1007,1,jeudi,14.4,0,3
10/14/2021 14:46,1123,1,jeudi,18.3,0,3
10/21/2021 20:12,569,1,jeudi,11.7,5.8,3
10/28/2021 17:33,1213,1,jeudi,7.9,0,2
10/21/2021 18:05,592,1,jeudi,11.7,5.8,2
10/28/2021 18:15,130,1,jeudi,7.9,0,2
10/28/2021 16:06,277,1,jeudi,7.9,0,2
10/28/2021 18:43,1510,1,jeudi,7.9,0,2
5/25/2021 8:35,404,1,mardi,19.7,0.5,1
5/4/2021 8:11,1638,1,mardi,11.7,0,1
5/18/2021 9:41,667,1,mardi,20,0,1
5/18/2021 6:13,371,1,mardi,20,0,1
5/11/2021 7:00,363,1,mardi,9.8,0,1
5/25/2021 19:13,304,1,mardi,19.7,0.5,3
5/11/2021 19:20,176,1,mardi,9.8,0,3
5/11/2021 10:58,1004,1,mardi,9.8,0,3
5/18/2021 12:13,415,1,mardi,20,0,3
5/25/2021 21:00,144,1,mardi,19.7,0.5,3
5/25/2021 18:37,955,1,mardi,19.7,0.5,2
5/25/2021 16:29,1681,1,mardi,19.7,0.5,2
5/4/2021 16:32,594,1,mardi,11.7,0,2
5/18/2021 18:57,1248,1,mardi,20,0,2
5/11/2021 17:45,1191,1,mardi,9.8,0,2
6/1/2021 9:06,620,1,mardi,19.3,1.4,1
6/15/2021 7:18,591,1,mardi,17.9,0,1
6/29/2021 6:22,825,1,mardi,25.6,0,1
6/29/2021 6:24,1697,1,mardi,25.6,0,1
6/1/2021 8:37,1862,1,mardi,19.3,1.4,1
6/8/2021 12:16,1736,1,mardi,26.3,0,3
6/8/2021 11:56,286,1,mardi,26.3,0,3
6/8/2021 11:40,365,1,mardi,26.3,0,3
6/29/2021 21:14,399,1,mardi,25.6,0,3
6/1/2021 11:35,1216,1,mardi,19.3,1.4,3
6/8/2021 18:03,248,1,mardi,26.3,0,2
6/22/2021 18:50,217,1,mardi,15.5,0.2,2
6/1/2021 16:56,584,1,mardi,19.3,1.4,2
6/29/2021 17:16,653,1,mardi,25.6,0,2
6/29/2021 18:39,953,1,mardi,25.6,0,2
7/6/2021 8:31,303,1,mardi,23.1,1.2,1
7/13/2021 9:11,322,1,mardi,23.2,5.8,1
7/20/2021 6:55,775,1,mardi,21.2,9.6,1
7/6/2021 9:44,331,1,mardi,23.1,1.2,1
7/6/2021 7:27,2298,1,mardi,23.1,1.2,1
7/6/2021 21:09,325,1,mardi,23.1,1.2,3
7/13/2021 23:35,1313,1,mardi,23.2,5.8,3
7/6/2021 11:41,839,1,mardi,23.1,1.2,3
7/13/2021 11:38,469,1,mardi,23.2,5.8,3
7/27/2021 12:37,584,1,mardi,19,1.4,3
7/6/2021 17:59,2138,1,mardi,23.1,1.2,2
7/13/2021 15:20,907,1,mardi,23.2,5.8,2
7/6/2021 15:07,406,1,mardi,23.1,1.2,2
7/13/2021 17:47,551,1,mardi,23.2,5.8,2
7/20/2021 18:17,898,1,mardi,21.2,9.6,2
8/3/2021 8:10,1173,1,mardi,21.5,0.2,1
8/3/2021 9:16,402,1,mardi,21.5,0.2,1
8/17/2021 8:38,1209,1,mardi,21.2,0,1
8/24/2021 9:23,502,1,mardi,27.2,0,1
8/3/2021 7:08,2511,1,mardi,21.5,0.2,1
8/31/2021 10:54,389,1,mardi,20.6,0,3
8/17/2021 12:32,635,1,mardi,21.2,0,3
8/31/2021 14:09,804,1,mardi,20.6,0,3
8/3/2021 19:10,168,1,mardi,21.5,0.2,3
8/10/2021 14:28,578,1,mardi,26.5,10.4,3
8/31/2021 18:48,246,1,mardi,20.6,0,2
8/3/2021 17:54,1671,1,mardi,21.5,0.2,2
8/10/2021 17:53,649,1,mardi,26.5,10.4,2
8/31/2021 17:46,783,1,mardi,20.6,0,2
8/24/2021 17:13,312,1,mardi,27.2,0,2
9/7/2021 6:58,484,1,mardi,17.9,0,1
9/14/2021 8:11,266,1,mardi,16.7,0,1
9/28/2021 7:59,1163,1,mardi,10.5,0.2,1
9/28/2021 9:25,1059,1,mardi,10.5,0.2,1
9/7/2021 8:27,1471,1,mardi,17.9,0,1
9/7/2021 23:18,1063,1,mardi,17.9,0,3
9/7/2021 14:11,855,1,mardi,17.9,0,3
9/21/2021 14:46,1846,1,mardi,20.2,0,3
9/7/2021 12:53,409,1,mardi,17.9,0,3
9/7/2021 20:12,261,1,mardi,17.9,0,3
9/21/2021 15:50,587,1,mardi,20.2,0,2
9/28/2021 17:35,95,1,mardi,10.5,0.2,2
9/14/2021 18:08,209,1,mardi,16.7,0,2
9/28/2021 18:28,797,1,mardi,10.5,0.2,2
9/21/2021 17:33,725,1,mardi,20.2,0,2
10/12/2021 8:18,290,1,mardi,18.5,0,1
10/26/2021 8:40,140,1,mardi,9.6,6.4,1
10/5/2021 9:00,743,1,mardi,13.1,0,1
10/26/2021 9:14,236,1,mardi,9.6,6.4,1
10/5/2021 9:54,863,1,mardi,13.1,0,1
10/26/2021 19:33,1236,1,mardi,9.6,6.4,3
10/19/2021 14:14,374,1,mardi,8.8,0,3
10/12/2021 1:03,697,1,mardi,18.5,0,3
10/5/2021 11:45,576,1,mardi,13.1,0,3
10/5/2021 21:31,266,1,mardi,13.1,0,3
10/12/2021 18:53,493,1,mardi,18.5,0,2
10/19/2021 18:29,395,1,mardi,8.8,0,2
10/19/2021 17:46,1442,1,mardi,8.8,0,2
10/12/2021 18:50,224,1,mardi,18.5,0,2
10/5/2021 15:36,347,1,mardi,13.1,0,2
5/5/2021 9:56,821,1,mercredi,10.7,0.8,1
5/19/2021 9:02,254,1,mercredi,19.2,0,1
5/12/2021 8:54,368,1,mercredi,12,0,1
5/26/2021 8:06,842,1,mercredi,24,0.4,1
5/12/2021 8:01,391,1,mercredi,12,0,1
5/12/2021 23:25,1171,1,mercredi,12,0,3
5/19/2021 10:37,268,1,mercredi,19.2,0,3
5/19/2021 4:44,959,1,mercredi,19.2,0,3
5/26/2021 21:00,522,1,mercredi,24,0.4,3
5/26/2021 21:18,867,1,mercredi,24,0.4,3
5/19/2021 16:30,424,1,mercredi,19.2,0,2
5/19/2021 17:10,213,1,mercredi,19.2,0,2
5/26/2021 18:50,1143,1,mercredi,24,0.4,2
5/19/2021 18:00,1580,1,mercredi,19.2,0,2
5/12/2021 15:50,281,1,mercredi,12,0,2
6/30/2021 8:01,584,1,mercredi,23.4,31.7,1
6/2/2021 8:06,319,1,mercredi,20.9,0,1
6/2/2021 8:40,175,1,mercredi,20.9,0,1
6/2/2021 7:11,346,1,mercredi,20.9,0,1
6/23/2021 9:40,435,1,mercredi,14.5,0,1
6/2/2021 20:38,840,1,mercredi,20.9,0,3
6/2/2021 14:24,754,1,mercredi,20.9,0,3
6/30/2021 21:39,138,1,mercredi,23.4,31.7,3
6/9/2021 19:52,940,1,mercredi,24.1,0,3
6/2/2021 22:44,1818,1,mercredi,20.9,0,3
6/16/2021 17:02,1437,1,mercredi,15.2,0,2
6/2/2021 17:23,290,1,mercredi,20.9,0,2
6/2/2021 18:14,1473,1,mercredi,20.9,0,2
6/16/2021 18:44,336,1,mercredi,15.2,0,2
6/9/2021 18:37,510,1,mercredi,24.1,0,2
7/28/2021 9:18,374,1,mercredi,19.2,0,1
7/21/2021 7:22,833,1,mercredi,20,1.5,1
7/21/2021 7:35,1134,1,mercredi,20,1.5,1
7/14/2021 8:45,553,1,mercredi,24.2,0,1
7/14/2021 8:26,272,1,mercredi,24.2,0,1
7/21/2021 21:08,1470,1,mercredi,20,1.5,3
7/21/2021 12:59,379,1,mercredi,20,1.5,3
7/21/2021 19:59,1304,1,mercredi,20,1.5,3
7/14/2021 19:17,651,1,mercredi,24.2,0,3
7/7/2021 22:25,288,1,mercredi,16.4,0,3
7/28/2021 16:45,823,1,mercredi,19.2,0,2
7/7/2021 17:37,517,1,mercredi,16.4,0,2
7/28/2021 18:41,572,1,mercredi,19.2,0,2
7/28/2021 16:51,227,1,mercredi,19.2,0,2
7/7/2021 17:46,660,1,mercredi,16.4,0,2
8/4/2021 9:32,355,1,mercredi,21.1,0.2,1
8/25/2021 8:51,201,1,mercredi,26.6,0,1
8/4/2021 6:57,263,1,mercredi,21.1,0.2,1
8/18/2021 7:58,1178,1,mercredi,25.4,0,1
8/11/2021 9:32,1047,1,mercredi,27,5,1
8/25/2021 21:53,839,1,mercredi,26.6,0,3
8/25/2021 23:15,631,1,mercredi,26.6,0,3
8/18/2021 14:04,605,1,mercredi,25.4,0,3
8/11/2021 21:05,488,1,mercredi,27,5,3
8/25/2021 13:31,390,1,mercredi,26.6,0,3
8/11/2021 16:11,381,1,mercredi,27,5,2
8/18/2021 16:50,2420,1,mercredi,25.4,0,2
8/18/2021 16:28,540,1,mercredi,25.4,0,2
8/11/2021 17:53,347,1,mercredi,27,5,2
8/18/2021 15:45,157,1,mercredi,25.4,0,2
9/1/2021 8:11,425,1,mercredi,18,0,1
9/8/2021 8:10,891,1,mercredi,18.6,1,1
9/22/2021 9:50,122,1,mercredi,20.8,0.2,1
9/8/2021 8:45,832,1,mercredi,18.6,1,1
9/29/2021 9:09,392,1,mercredi,11.2,0,1
9/8/2021 11:58,915,1,mercredi,18.6,1,3
9/8/2021 21:30,295,1,mercredi,18.6,1,3
9/22/2021 14:27,367,1,mercredi,20.8,0.2,3
9/1/2021 20:05,802,1,mercredi,18,0,3
9/1/2021 1:56,276,1,mercredi,18,0,3
9/29/2021 15:40,248,1,mercredi,11.2,0,2
9/15/2021 17:49,1477,1,mercredi,17.6,11.1,2
9/8/2021 16:08,393,1,mercredi,18.6,1,2
9/22/2021 17:38,727,1,mercredi,20.8,0.2,2
9/29/2021 17:10,1001,1,mercredi,11.2,0,2
10/13/2021 9:20,441,1,mercredi,16.7,0,1
10/13/2021 6:39,177,1,mercredi,16.7,0,1
10/20/2021 7:41,397,1,mercredi,11.8,0,1
10/13/2021 7:39,606,1,mercredi,16.7,0,1
10/27/2021 9:13,203,1,mercredi,9.6,0,1
10/6/2021 19:48,1788,1,mercredi,14.3,0,3
10/6/2021 19:25,604,1,mercredi,14.3,0,3
10/20/2021 22:14,656,1,mercredi,11.8,0,3
10/6/2021 23:51,1016,1,mercredi,14.3,0,3
10/20/2021 11:07,2036,1,mercredi,11.8,0,3
10/6/2021 18:59,448,1,mercredi,14.3,0,2
10/6/2021 16:30,296,1,mercredi,14.3,0,2
10/6/2021 17:14,357,1,mercredi,14.3,0,2
10/13/2021 18:16,566,1,mercredi,16.7,0,2
10/13/2021 18:06,530,1,mercredi,16.7,0,2
